id,sensor_id,temperature,humidity,pressure,timestamp,pm25,light,uv_level,rain_raw,wind_raw,vibration,location,ingestion_timestamp,batch_id
105,192.168.1.50,3.23,33.0,1017.0,[],112.0,0,0,0,164,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
111,192.168.1.50,13.37,35.7,1014.0,[],37.0,42129,1,0,257,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
245,192.168.1.50,18.95,67.9,1014.0,[],29.0,26174,6,0,288,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
504,192.168.1.50,21.69,73.5,1020.0,[],123.0,35637,1,0,52,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
548,192.168.1.50,19.51,87.8,991.0,[],28.0,4191,2,313,181,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
577,192.168.1.50,13.25,33.3,1024.0,[],91.0,0,0,0,281,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
743,192.168.1.50,11.74,45.3,1028.0,[],22.0,0,0,0,129,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
831,192.168.1.50,14.14,76.9,1016.0,[],118.0,0,0,0,257,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
315,192.168.1.50,9.66,36.6,1025.0,[],54.0,0,0,0,110,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
346,192.168.1.50,13.99,59.9,1019.0,[],10.0,0,0,0,267,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
562,192.168.1.50,11.37,97.5,1001.0,[],2.0,0,0,332,297,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
620,192.168.1.50,7.29,63.5,1020.0,[],122.0,0,0,0,16,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
118,192.168.1.50,10.16,66.9,1025.0,[],51.0,60373,5,0,259,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
534,192.168.1.50,18.37,31.8,1021.0,[],16.0,4843,11,0,46,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
122,192.168.1.50,8.53,31.6,1028.0,[],121.0,0,0,0,223,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
192,192.168.1.50,17.32,90.7,999.0,[],4.0,1925,0,582,405,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
429,192.168.1.50,10.0,59.5,1030.0,[],38.0,31002,2,0,285,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
589,192.168.1.50,14.55,59.8,1024.0,[],32.0,16779,2,0,68,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
30,10.207.51.79,24.0,39.0,939.0,[],5.0,2443,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
397,192.168.1.50,24.04,50.4,1017.0,[],124.0,29314,10,0,227,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
505,192.168.1.50,6.49,63.8,1024.0,[],52.0,0,0,0,250,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
746,192.168.1.50,24.83,32.6,1029.0,[],34.0,34966,6,0,27,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
881,192.168.1.50,13.08,55.6,1022.0,[],110.0,39425,8,0,255,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
71,10.207.51.79,24.0,38.0,939.0,[],5.0,2384,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
121,192.168.1.50,21.19,46.5,1017.0,[],93.0,42840,1,0,204,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
222,192.168.1.50,22.67,35.6,1025.0,[],115.0,40748,2,0,119,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
886,192.168.1.50,7.45,58.5,1026.0,[],64.0,0,0,0,125,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
905,192.168.1.50,6.12,33.2,1028.0,[],130.0,0,0,0,271,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
944,192.168.1.50,13.44,75.9,1016.0,[],116.0,43055,1,0,101,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
1000,192.168.1.50,14.04,57.2,1024.0,[],125.0,19484,7,0,144,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
252,192.168.1.50,10.57,59.9,1012.0,[],17.0,0,0,0,117,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
391,192.168.1.50,14.3,38.2,1012.0,[],36.0,39649,1,0,153,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
856,192.168.1.50,3.88,78.3,1018.0,[],22.0,0,0,0,23,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
971,192.168.1.50,17.06,32.8,1027.0,[],121.0,27599,9,0,174,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
8,10.207.51.79,25.0,40.0,939.0,[],5.0,2432,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
52,10.207.51.79,24.0,39.0,939.0,[],5.0,2438,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
134,192.168.1.50,16.39,48.1,1015.0,[],130.0,31338,4,0,194,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
296,192.168.1.50,8.37,78.5,1016.0,[],138.0,0,0,0,231,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
628,192.168.1.50,13.59,45.1,1017.0,[],110.0,0,0,0,285,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
470,192.168.1.50,20.23,39.9,1030.0,[],142.0,34038,7,0,43,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
567,192.168.1.50,15.02,33.6,1015.0,[],47.0,27547,6,0,135,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
612,192.168.1.50,11.1,42.6,1018.0,[],103.0,0,0,0,217,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
750,192.168.1.50,15.57,55.5,1027.0,[],93.0,0,0,0,185,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
10,10.207.51.79,25.0,39.0,939.0,[],5.0,2466,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
40,10.207.51.79,24.0,38.0,939.0,[],5.0,2415,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
70,10.207.51.79,24.0,38.0,939.0,[],5.0,2390,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
172,192.168.1.50,5.18,61.7,1017.0,[],15.0,0,0,0,57,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
267,192.168.1.50,17.67,50.3,1019.0,[],52.0,0,0,0,221,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
364,192.168.1.50,2.09,87.1,995.0,[],6.0,0,0,707,161,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
686,192.168.1.50,16.21,79.0,1026.0,[],90.0,0,0,0,259,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
1009,192.168.1.50,13.05,76.2,1024.0,[],11.0,5208,6,0,185,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
67,10.207.51.79,24.0,38.0,939.0,[],5.0,2419,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
150,192.168.1.50,21.17,89.6,996.0,[],5.0,4948,2,725,407,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
492,192.168.1.50,15.31,62.5,1010.0,[],125.0,0,0,0,148,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
512,192.168.1.50,3.39,73.1,1026.0,[],60.0,0,0,0,137,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
608,192.168.1.50,11.09,49.4,1014.0,[],142.0,0,0,0,164,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
696,192.168.1.50,9.88,59.3,1018.0,[],35.0,0,0,0,69,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
759,192.168.1.50,11.82,57.8,1021.0,[],100.0,0,0,0,102,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
947,192.168.1.50,16.54,38.4,1015.0,[],43.0,0,0,0,149,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
159,192.168.1.50,21.74,39.9,1025.0,[],119.0,62581,1,0,21,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
484,192.168.1.50,10.39,54.2,1024.0,[],126.0,0,0,0,54,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
554,192.168.1.50,13.37,47.5,1029.0,[],67.0,31352,2,0,150,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
727,192.168.1.50,9.52,40.2,1022.0,[],44.0,0,0,0,234,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
975,192.168.1.50,22.62,72.4,1018.0,[],65.0,32332,10,0,260,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
198,192.168.1.50,21.64,76.3,1021.0,[],22.0,41444,9,0,242,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
216,192.168.1.50,15.18,45.0,1023.0,[],107.0,0,0,0,223,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
272,192.168.1.50,22.9,70.9,1026.0,[],92.0,20517,7,0,48,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
297,192.168.1.50,8.0,34.6,1010.0,[],84.0,0,0,0,9,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
514,192.168.1.50,10.51,54.8,1027.0,[],118.0,0,0,0,107,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
722,192.168.1.50,14.37,92.5,1002.0,[],9.0,4651,1,573,230,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
214,192.168.1.50,8.95,69.8,1021.0,[],16.0,0,0,0,295,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
682,192.168.1.50,10.36,38.6,1028.0,[],118.0,0,0,0,261,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
201,192.168.1.50,19.16,95.4,1004.0,[],22.0,1919,1,389,481,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
292,192.168.1.50,19.23,51.3,1030.0,[],17.0,12367,4,0,47,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
422,192.168.1.50,17.26,42.4,1017.0,[],97.0,27861,6,0,253,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
513,192.168.1.50,19.6,78.4,1018.0,[],47.0,35249,3,0,153,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
1011,192.168.1.50,7.64,37.1,1013.0,[],147.0,0,0,0,15,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
79,10.207.51.79,24.0,38.0,939.0,[],5.0,2355,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
368,192.168.1.50,3.35,58.3,1023.0,[],68.0,0,0,0,67,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
640,192.168.1.50,3.14,69.6,1028.0,[],117.0,0,0,0,145,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
186,192.168.1.50,3.28,55.5,1022.0,[],41.0,0,0,0,59,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
535,192.168.1.50,3.26,71.5,1025.0,[],38.0,0,0,0,174,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
587,192.168.1.50,6.14,76.2,1023.0,[],113.0,0,0,0,73,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
864,192.168.1.50,14.49,38.3,1021.0,[],148.0,0,0,0,170,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
1001,192.168.1.50,16.23,44.5,1030.0,[],120.0,0,0,0,228,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
132,192.168.1.50,23.52,55.7,1011.0,[],44.0,53370,2,0,278,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
158,192.168.1.50,20.69,56.0,1012.0,[],73.0,58126,11,0,63,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
331,192.168.1.50,15.72,72.1,1011.0,[],28.0,0,0,0,155,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
585,192.168.1.50,21.3,57.0,1023.0,[],52.0,58279,11,0,111,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
883,192.168.1.50,21.22,79.7,1030.0,[],30.0,54239,9,0,286,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
471,192.168.1.50,22.61,71.6,1028.0,[],127.0,29312,6,0,217,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
815,192.168.1.50,19.37,89.5,1004.0,[],27.0,2584,1,168,71,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
966,192.168.1.50,17.24,31.7,1015.0,[],24.0,45186,1,0,243,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
22,10.207.51.79,24.0,39.0,939.0,[],6.0,2452,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
93,10.207.51.79,24.0,39.0,939.0,[],5.0,1803,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
149,192.168.1.50,22.23,71.8,1025.0,[],146.0,61914,4,0,112,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
399,192.168.1.50,17.97,65.8,1024.0,[],72.0,9589,8,0,30,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
468,192.168.1.50,19.77,78.4,1018.0,[],13.0,11738,7,0,105,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
591,192.168.1.50,13.41,30.5,1016.0,[],99.0,53441,2,0,4,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
807,192.168.1.50,3.54,36.4,1020.0,[],60.0,0,0,0,71,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
859,192.168.1.50,9.44,56.4,1026.0,[],105.0,0,0,0,251,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
69,10.207.51.79,24.0,38.0,939.0,[],5.0,2389,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
220,192.168.1.50,11.14,72.0,1023.0,[],36.0,42879,10,0,288,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
305,192.168.1.50,23.27,33.4,1023.0,[],38.0,36753,7,0,153,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
706,192.168.1.50,14.7,54.2,1026.0,[],70.0,0,0,0,57,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
849,192.168.1.50,23.46,52.7,1030.0,[],28.0,11712,11,0,271,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
928,192.168.1.50,16.22,53.6,1027.0,[],83.0,0,0,0,114,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
957,192.168.1.50,14.79,61.3,1026.0,[],16.0,0,0,0,216,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
42,10.207.51.79,24.0,38.0,939.0,[],5.0,2414,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
87,10.207.51.79,24.0,39.0,939.0,[],5.0,2368,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
125,192.168.1.50,8.3,96.9,1004.0,[],21.0,0,0,734,313,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
402,192.168.1.50,18.71,42.3,1022.0,[],10.0,22844,11,0,130,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
729,192.168.1.50,11.09,49.2,1020.0,[],11.0,60441,9,0,92,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
889,192.168.1.50,22.39,45.2,1024.0,[],35.0,20167,11,0,253,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
37,10.207.51.79,24.0,39.0,939.0,[],6.0,2416,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
58,10.207.51.79,24.0,38.0,939.0,[],5.0,2416,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
100,192.168.1.50,5.5,80.0,1018.0,[],18.0,0,0,10,20,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
420,192.168.1.50,8.53,33.6,1020.0,[],148.0,0,0,0,153,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
584,192.168.1.50,11.64,40.5,1014.0,[],46.0,0,0,0,56,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
96,10.207.51.79,24.0,39.0,939.0,[],5.0,1947,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
164,192.168.1.50,22.54,34.9,1023.0,[],33.0,62285,7,0,226,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
659,192.168.1.50,22.37,35.5,1019.0,[],21.0,37288,8,0,65,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
963,192.168.1.50,15.5,58.0,1024.0,[],55.0,59674,7,0,250,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
989,192.168.1.50,15.63,41.9,1026.0,[],30.0,51400,2,0,269,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
44,10.207.51.79,24.0,38.0,939.0,[],5.0,2434,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
89,10.207.51.79,24.0,39.0,939.0,[],5.0,2375,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
233,192.168.1.50,10.13,47.4,1023.0,[],109.0,64221,6,0,243,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
423,192.168.1.50,14.66,86.7,996.0,[],6.0,2598,2,660,269,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
424,192.168.1.50,14.6,51.9,1015.0,[],55.0,0,0,0,22,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
644,192.168.1.50,22.73,74.2,1013.0,[],95.0,29297,6,0,133,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
13,10.207.51.79,25.0,37.0,939.0,[],6.0,2455,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
141,192.168.1.50,7.82,44.8,1025.0,[],110.0,0,0,0,51,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
197,192.168.1.50,7.55,76.3,1020.0,[],85.0,0,0,0,58,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
288,192.168.1.50,21.06,68.3,1010.0,[],107.0,1650,5,0,94,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
445,192.168.1.50,3.66,33.1,1027.0,[],127.0,0,0,0,138,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
538,192.168.1.50,18.95,44.9,1028.0,[],52.0,57833,1,0,236,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
545,192.168.1.50,13.48,32.3,1025.0,[],27.0,0,0,0,149,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
854,192.168.1.50,11.42,55.0,1027.0,[],67.0,0,0,0,262,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
965,192.168.1.50,22.0,75.9,1029.0,[],38.0,25086,6,0,197,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
435,192.168.1.50,3.25,43.8,1024.0,[],124.0,0,0,0,226,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
614,192.168.1.50,19.88,79.3,1025.0,[],84.0,63632,5,0,97,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
771,192.168.1.50,18.11,31.6,1022.0,[],129.0,4184,9,0,145,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
920,192.168.1.50,10.12,86.5,997.0,[],7.0,2095,2,603,357,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
922,192.168.1.50,17.06,47.1,1030.0,[],126.0,0,0,0,280,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
949,192.168.1.50,12.55,42.7,1020.0,[],33.0,0,0,0,117,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
182,192.168.1.50,12.33,66.7,1027.0,[],22.0,0,0,0,173,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
354,192.168.1.50,10.22,57.0,1014.0,[],119.0,0,0,0,233,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
936,192.168.1.50,7.81,47.7,1015.0,[],147.0,0,0,0,217,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
960,192.168.1.50,13.9,34.5,1026.0,[],47.0,0,0,0,280,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
36,10.207.51.79,24.0,39.0,939.0,[],5.0,2419,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
99,192.168.1.50,10.2,95.0,998.0,[],5.0,1200,1,450,120,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
821,192.168.1.50,16.69,75.0,1012.0,[],107.0,0,0,0,170,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
893,192.168.1.50,6.82,41.8,1030.0,[],13.0,0,0,0,124,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
995,192.168.1.50,15.14,76.7,1013.0,[],67.0,14812,5,0,154,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
395,192.168.1.50,15.96,63.5,1021.0,[],125.0,0,0,0,58,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
431,192.168.1.50,14.12,30.5,1021.0,[],72.0,0,0,0,24,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
454,192.168.1.50,9.26,74.6,1012.0,[],10.0,0,0,0,32,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
476,192.168.1.50,6.37,56.5,1018.0,[],12.0,0,0,0,151,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
654,192.168.1.50,5.31,60.8,1027.0,[],80.0,0,0,0,164,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
758,192.168.1.50,20.78,43.8,1030.0,[],65.0,14740,11,0,127,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
48,10.207.51.79,24.0,39.0,939.0,[],6.0,2417,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
124,192.168.1.50,15.63,32.5,1028.0,[],131.0,43742,6,0,183,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
283,192.168.1.50,4.2,30.8,1030.0,[],79.0,0,0,0,4,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
522,192.168.1.50,12.92,65.4,1027.0,[],55.0,38097,3,0,258,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
529,192.168.1.50,23.45,42.7,1018.0,[],144.0,47625,2,0,56,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
603,192.168.1.50,3.04,57.4,1014.0,[],20.0,0,0,0,110,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
631,192.168.1.50,9.0,76.0,1019.0,[],100.0,0,0,0,149,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
754,192.168.1.50,12.84,96.7,997.0,[],11.0,1850,2,574,468,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
41,10.207.51.79,24.0,38.0,939.0,[],5.0,2422,0,0,0,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
360,192.168.1.50,15.52,31.0,1017.0,[],147.0,47214,5,0,83,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
390,192.168.1.50,21.13,52.9,1014.0,[],19.0,13773,1,0,62,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
533,192.168.1.50,12.82,47.1,1027.0,[],140.0,4220,9,0,1,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
1006,192.168.1.50,14.67,39.8,1028.0,[],77.0,41597,7,0,150,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
160,192.168.1.50,15.12,70.8,1018.0,[],114.0,56919,3,0,151,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
396,192.168.1.50,13.95,33.3,1011.0,[],135.0,0,0,0,118,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
757,192.168.1.50,24.56,67.7,1030.0,[],34.0,63494,5,0,157,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
990,192.168.1.50,7.72,68.4,1024.0,[],147.0,0,0,0,152,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
907,192.168.1.50,9.97,92.6,998.0,[],10.0,3112,1,517,222,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
185,192.168.1.50,4.2,98.5,990.0,[],19.0,0,0,386,468,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
351,192.168.1.50,13.79,33.3,1025.0,[],73.0,0,0,0,289,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
719,192.168.1.50,23.87,68.3,1026.0,[],55.0,53777,5,0,8,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
721,192.168.1.50,13.5,54.2,1013.0,[],22.0,22227,8,0,270,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
801,192.168.1.50,20.31,53.7,1028.0,[],80.0,23080,10,0,298,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
890,192.168.1.50,12.49,38.5,1019.0,[],65.0,63506,5,0,32,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
242,192.168.1.50,11.57,41.6,1016.0,[],11.0,56939,9,0,94,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
442,192.168.1.50,16.37,61.0,1030.0,[],119.0,0,0,0,161,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
693,192.168.1.50,3.74,93.8,995.0,[],13.0,0,0,659,214,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
745,192.168.1.50,15.11,77.5,1027.0,[],118.0,36820,3,0,85,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
987,192.168.1.50,15.93,78.6,1020.0,[],87.0,0,0,0,275,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
217,192.168.1.50,22.85,64.9,1030.0,[],19.0,22095,8,0,225,True,Unknown,2025-12-10 18:59:12.609964,batch_20251210_185912
